302.30084	324.58182	401.3905	124.310265	264.881	205.32376	308.58542	108.82249	301.09308	138.23216	483.82602	246.75282	272.6883	149.63095	318.08234	224.40434	184.43756	187.11227	581.65674	351.23935	206.40526	174.53185	324.4427	58.178272	202.15633	561.854	208.25636	148.71631	237.17143	291.02188	164.77335	32.21539	263.6389	67.08531	387.81067	67.326904	292.09857	435.1041	184.31041	360.21454	181.2679	110.62653	189.96512	120.12549	252.2099	429.4337	102.05104	279.96332	182.52765	381.82782	241.24756	460.90015	71.1313	221.22153	544.79694	681.35156	145.89272	165.5168	411.45358	281.43518	340.29083	261.33206	465.3966	571.9949	439.33792	132.4465	367.881	205.05475	180.77156	153.4317	189.30647	143.6683	229.61699	287.04196	273.70117	126.83716	1030.1008	255.66707	1248.585	377.0315	209.74287	172.32492	253.88704	925.8927	215.84106	178.76038	825.50433	766.8869	358.96628	85.81935	741.06885	225.46582	665.58984	163.68005	1275.831	184.07301	314.33377	216.1976	418.62473	283.51773
302.5975	324.64368	401.87167	123.95791	264.8272	207.13214	308.66492	108.912704	301.3441	138.32668	483.975	246.84196	272.60233	149.8202	318.08453	224.52858	184.36778	187.13121	582.94196	349.89243	206.11555	174.5403	324.7936	58.251053	202.10747	561.81323	208.1517	148.76067	237.64426	290.61996	164.94179	31.906467	263.55164	69.376076	387.66504	67.84389	292.021	435.36197	184.48335	360.17816	181.24911	110.82398	189.98433	120.541725	252.39041	429.08316	101.98987	280.22736	182.48798	381.64902	241.34177	460.8837	71.020386	221.10144	545.6531	681.2488	145.91362	165.48265	411.45078	281.43024	340.39984	261.1749	465.62463	573.0725	438.64972	132.77051	368.03354	205.10732	180.9201	153.90344	189.36649	143.7885	229.59503	286.99725	273.88727	126.830956	1029.543	255.69746	1248.7026	377.16843	209.54298	172.13295	253.84991	926.80927	215.83163	178.46916	826.4868	766.2212	359.64212	86.43535	741.4594	225.6793	666.10693	163.80394	1277.9338	181.03773	314.39844	215.06468	419.63992	283.99033
302.65192	325.0236	402.81177	123.93422	264.8729	206.22694	308.90628	108.884125	302.1559	138.42328	484.1129	246.79724	272.39783	150.04842	317.9623	224.55273	184.43723	187.16287	583.1734	349.47256	206.34875	174.61966	324.80173	58.292835	202.17255	562.2362	208.54257	148.84026	236.63358	290.5374	165.20583	31.997316	263.4382	69.97697	387.61707	68.32617	292.20428	435.90942	184.6332	358.93707	181.32677	110.87165	190.03432	120.93164	252.50958	428.77344	102.052505	280.26437	182.45973	382.2452	241.4861	460.90228	71.50587	220.99367	545.0359	681.8352	145.87346	165.52129	411.35666	281.7092	340.91574	260.9556	465.4476	572.4964	439.10727	133.26564	368.54257	205.14342	180.78818	153.3841	189.33849	144.01645	229.7591	286.60797	274.1838	126.9415	1029.9915	256.0457	1249.8285	377.31293	209.89888	171.95564	253.81285	927.64777	215.92606	178.29073	826.1777	766.5735	359.8966	85.60137	740.2826	225.75613	666.2198	163.9109	1277.4958	183.48976	314.36588	214.73996	419.5412	284.2305
302.60965	325.00354	402.70517	123.707146	264.78995	206.69571	309.3712	108.880844	302.87332	138.5068	484.30527	246.96854	272.58163	149.95934	317.93704	224.6775	184.44348	187.36206	583.59143	347.1627	206.21835	174.64124	325.3136	58.287502	202.35045	562.28796	208.93079	148.70845	237.32207	290.19995	165.33958	31.902761	263.29858	67.346825	387.59158	68.03637	292.09512	436.1902	184.7217	358.95422	181.26245	110.749146	190.21266	121.00755	252.92973	429.07016	102.01573	280.30692	182.479	381.95508	241.5143	460.7044	71.257164	220.93484	545.86536	682.0693	145.85944	165.62175	411.62112	281.68716	340.33917	260.8273	465.9242	574.0304	438.56027	133.8367	368.392	205.17989	180.78743	154.09706	189.1533	144.3267	229.60158	286.58298	274.14334	126.85588	1030.718	256.1464	1249.4674	377.3647	210.10524	172.00494	253.75647	928.2914	215.94469	178.13031	826.76965	766.37067	360.28735	86.37247	738.5418	226.00957	666.701	163.93893	1279.0101	181.79503	314.36954	215.23672	419.75192	284.44012
302.91016	324.9531	403.48227	123.45027	264.6784	205.09892	309.67105	108.95704	303.15555	138.57751	484.50867	246.89542	272.5405	150.01848	317.99838	224.78087	184.4624	187.18056	583.37885	346.6765	206.20804	174.83574	325.69562	58.276012	202.51292	562.4439	208.67989	148.87311	237.6463	290.13593	165.51096	31.9431	263.19827	69.605606	387.38016	68.22178	292.15768	436.36502	184.80766	359.05847	181.18826	110.82162	190.23135	121.11884	252.92154	428.7212	101.946724	280.6149	182.58134	382.26947	241.53365	460.78326	70.61468	220.84523	545.6532	681.6252	145.74687	165.67392	411.49506	281.79544	340.43008	260.6612	466.15094	573.00854	437.58966	134.2021	368.71277	205.20868	180.67526	153.9187	189.21783	144.42561	229.54828	286.52756	274.17917	126.790955	1028.9519	256.1768	1249.4987	377.34265	209.44893	171.93805	253.77202	928.9675	215.97575	177.95427	826.7234	766.3324	360.6519	86.32312	738.1698	226.11444	666.53784	163.92908	1279.4122	185.27974	314.45618	215.34647	420.35153	284.7553
302.71515	325.0998	403.578	123.30371	264.7409	206.57208	309.98053	108.91604	303.536	138.65536	484.86996	247.02617	272.4434	150.10362	317.66824	224.85553	184.41165	187.23027	583.8635	348.61755	206.27156	174.84494	326.00024	58.268764	202.46346	562.68024	209.06085	148.75304	235.91104	290.02487	165.69916	31.507137	263.0271	69.25126	387.17084	68.11141	292.2581	436.7363	184.92256	358.78235	181.14467	110.85316	190.31404	121.53748	253.21935	428.81216	101.90811	280.78033	182.43102	382.15744	241.59702	460.71802	70.93858	220.73676	545.59766	681.1782	145.64984	165.81789	411.4031	281.86377	340.10275	260.49463	466.1753	573.92267	438.51132	134.07317	368.95306	205.22653	180.96497	153.69583	189.28714	144.73172	229.69295	286.56436	274.0322	126.84419	1029.5515	256.16562	1249.1754	377.65973	209.60825	171.80109	253.77571	929.3629	216.07259	177.81772	827.1602	765.59485	361.02765	86.73008	736.717	226.20726	666.87555	163.85567	1282.509	183.63635	314.3606	214.06642	420.9533	285.0602
302.4912	325.09766	404.0667	123.26427	264.73337	206.1081	309.91895	108.96347	303.67374	138.72473	484.8703	247.02005	272.5048	150.10646	317.91028	224.91742	184.41841	187.322	583.6683	347.89194	206.23875	174.99268	326.2934	58.241226	202.6353	562.519	209.09567	148.95227	237.07837	289.75903	165.83047	31.503532	262.7133	69.14895	387.349	68.55424	292.34012	437.02628	184.9214	359.10123	181.34	110.94075	190.21783	121.54633	253.50807	429.00278	101.852104	280.73062	182.42555	382.2679	241.69597	460.9101	70.55341	220.84505	545.9443	682.1594	145.55965	165.804	411.37427	281.97205	339.69305	260.41302	466.00592	573.1273	439.1668	134.16132	368.78247	205.2595	180.71725	154.02718	189.28073	144.9138	229.58316	286.4159	273.9415	126.90774	1029.2782	256.20633	1249.7252	377.66394	210.30363	171.84834	253.75853	930.08685	216.12373	177.61853	827.5334	765.9005	361.4967	85.98718	736.2382	226.35564	666.7654	164.00305	1281.782	184.39093	314.36984	215.19673	420.94543	285.14926
303.00894	325.22266	404.20242	123.16973	264.81778	206.07262	310.2725	108.89744	303.86823	138.81259	485.0992	247.01762	272.58432	150.09747	317.60083	224.95801	184.48456	187.32935	583.74286	347.64597	206.25902	175.07654	326.61438	58.21798	202.64236	562.53613	209.34036	148.7869	236.87552	289.64526	165.9587	31.43908	262.57367	68.471825	387.1333	67.99744	292.39832	437.3947	184.89912	358.96088	181.34247	111.00577	190.30487	122.0789	253.56062	428.92154	101.75651	280.9916	182.55865	382.14917	241.80258	460.7134	71.137375	220.7691	545.3268	681.15234	145.50307	165.87044	411.6159	282.22455	339.64285	260.37656	466.5223	574.23694	437.56677	133.93663	368.96353	205.18776	180.72896	153.34227	189.28638	145.0623	229.49413	286.41074	273.98572	127.00717	1028.8817	256.27847	1249.3591	377.7146	210.34769	171.76628	253.7774	930.7794	216.21036	177.55934	827.98395	766.086	362.22028	85.32328	734.4114	226.28905	666.515	163.88223	1284.5579	184.82828	314.36844	214.3265	421.39838	285.08038
302.96426	325.36053	404.7486	123.0608	264.63126	205.33328	310.39066	109.03311	304.00745	138.87502	485.2338	246.99518	272.64963	150.17471	317.77393	225.04811	184.24608	187.1779	584.0575	346.34546	206.26099	175.13599	326.80627	58.175663	202.7231	562.5874	209.47792	148.99637	236.9106	289.50015	166.04791	31.43283	262.10193	69.46348	387.12537	68.462265	292.4771	437.45035	185.07272	359.25864	181.20718	111.08959	190.16928	122.19462	253.94044	428.85968	101.842224	280.98108	182.5138	381.8151	241.75327	460.62604	70.769424	220.85661	545.6828	682.36475	145.55753	165.95256	411.34753	282.16882	339.91983	260.27863	466.22534	573.8503	437.52853	134.77419	369.40228	205.16687	180.7115	153.54147	189.49242	145.25943	229.56615	286.35107	273.63657	126.92557	1028.6027	255.92252	1249.5323	377.65677	210.17451	171.79945	253.83064	931.0264	216.31998	177.48752	828.6061	766.624	362.41257	85.27999	734.0019	226.33942	666.94275	164.09332	1284.5728	185.20332	314.47293	214.53456	421.8535	285.18726
302.83047	325.4097	404.79047	122.99506	264.77292	206.26617	310.45026	109.00297	304.36493	138.96231	485.4704	246.98334	272.88586	150.2019	317.74252	225.16882	184.19157	187.41539	584.3913	346.0374	206.27768	175.10115	327.0304	58.189175	202.77023	562.6242	209.5556	148.92154	235.52594	289.1008	166.18849	31.369747	261.97568	69.181145	387.36734	68.82535	292.48428	437.7373	185.05731	359.75568	181.27925	111.08408	190.28737	122.005424	254.03647	428.82275	101.85526	281.0526	182.47534	382.2177	241.84035	460.97107	70.488976	220.7703	545.7089	682.1037	145.41664	165.91595	411.54642	282.253	339.60458	260.2344	466.81305	573.81305	437.67896	134.47565	369.24454	205.18684	180.89662	154.0547	189.3799	145.49205	229.70778	286.31876	273.61176	127.116974	1028.4703	256.3495	1249.9346	378.2308	210.10475	171.81058	253.79941	931.6368	216.12903	177.34134	829.02527	766.4256	362.9193	86.73346	733.1901	226.53957	666.9841	164.07286	1285.6642	184.419	314.48706	215.16693	421.95612	284.8972
